name,time_value,value,stderr,issue,lag
"Cincinnati, OH-KY-IN",2020-06-24,1.0832231408686,0.033026299340239,NA,NA
"Cincinnati, OH-KY-IN",2020-06-25,1.1469958466053,0.036921955790764,NA,NA
"Cincinnati, OH-KY-IN",2020-06-26,1.3013890952672,0.02881649101068,NA,NA
"Cincinnati, OH-KY-IN",2020-06-27,1.3362983641417,0.039240043823986,NA,NA
"Cincinnati, OH-KY-IN",2020-06-28,1.3884361062294,0.043056334160081,NA,NA
"Cincinnati, OH-KY-IN",2020-06-29,1.3762899525736,0.041965136242456,NA,NA
"Cincinnati, OH-KY-IN",2020-06-30,1.3762899525736,0.041965136242456,NA,NA
"Columbus, IN",2020-04-15,1.2777259201294,0.18991579285809,NA,NA
"Columbus, IN",2020-04-16,0.91931688371223,0.16528886429583,NA,NA
"Columbus, IN",2020-04-17,0.86354372806054,0.17136007845531,NA,NA
"Columbus, IN",2020-04-18,0.85381306231317,0.15955034024373,NA,NA
"Columbus, IN",2020-04-19,0.78385823978527,0.1610726634153,NA,NA
"Columbus, IN",2020-04-20,0.73622949600202,0.16028571436411,NA,NA
"Columbus, IN",2020-04-21,0.75117247277148,0.1641423118215,NA,NA
"Columbus, IN",2020-04-22,0.73759418676227,0.16099235209505,NA,NA
"Columbus, IN",2020-04-23,0.77400071931113,0.16284085497802,NA,NA
"Columbus, IN",2020-04-24,0.94849949984935,0.073735903819329,NA,NA
"Columbus, IN",2020-04-25,0.96695947680351,0.054485539352677,NA,NA
"Columbus, IN",2020-04-26,1.0667258473791,0.061632487414617,NA,NA
"Columbus, IN",2020-04-27,1.0755529369816,0.066453602743853,NA,NA
"Columbus, IN",2020-04-28,1.1154385636295,0.072013912966175,NA,NA
"Columbus, IN",2020-04-29,1.1882576043033,0.082018439558629,NA,NA
"Columbus, IN",2020-04-30,1.0567414857855,0.14737391484959,NA,NA
"Columbus, IN",2020-05-01,1.0033845134978,0.14355315782226,NA,NA
"Columbus, IN",2020-05-02,0.91701127299303,0.1508108068548,NA,NA
"Columbus, IN",2020-05-03,0.81957460186,0.14451259471402,NA,NA
"Columbus, IN",2020-05-04,0.72581862766876,0.15997742674351,NA,NA
"Columbus, IN",2020-05-05,0.70828846892228,0.15147934148457,NA,NA
"Columbus, IN",2020-05-06,0.67208974153729,0.1543705783358,NA,NA
"Columbus, IN",2020-05-07,0.71841072129773,0.1643635304587,NA,NA
"Columbus, IN",2020-05-08,0.75712038943584,0.1706716662292,NA,NA
"Columbus, IN",2020-05-09,0.7274278912652,0.17512061637538,NA,NA
"Columbus, IN",2020-05-10,0.73904358635109,0.056503122401682,NA,NA
